Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2018 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [299] _GLOBAL__sub_I__Z10get_inputsiPPc5Inputi (functions.cpp) [89] GlobalCounters::generate_mem_req_id() [155] HashPad::HashPad()
 [300] _GLOBAL__sub_I__Z9red_startv (debugger.cpp) [130] GlobalCounters::get_writer_id_array() [55] HashPad::~HashPad()
 [301] _GLOBAL__sub_I__ZN10MemRequestC2EP14GlobalCountersiiiiiiiP11HashRequest (memrequest.cpp) [235] GlobalCounters::set_router_id_array(int, int) [170] bsoncxx::v_noabi::document::value bsoncxx::v_noabi::builder::basic::make_document<std::tuple<char const (&) [5], char const (&) [17]>, std::tuple<char const (&) [12], long&&>, std::tuple<char const (&) [16], long&&>, std::tuple<char const (&) [18], double&&>, std::tuple<char const (&) [14], double&&>, std::tuple<char const (&) [13], double&&>, std::tuple<char const (&) [22], double&&> >(std::tuple<char const (&) [5], char const (&) [17]>&&, std::tuple<char const (&) [12], long&&>&&, std::tuple<char const (&) [16], long&&>&&, std::tuple<char const (&) [18], double&&>&&, std::tuple<char const (&) [14], double&&>&&, std::tuple<char const (&) [13], double&&>&&, std::tuple<char const (&) [22], double&&>&&)
 [302] _GLOBAL__sub_I__ZN11HashRequestC2EP14GlobalCountersiixxxxx (hashrequest.cpp) [289] GlobalCounters::set_writer_id_array(int, int) [146] bsoncxx::v_noabi::document::value bsoncxx::v_noabi::builder::basic::make_document<std::tuple<char const (&) [5], char const (&) [17]>, std::tuple<char const (&) [12], long&&>, std::tuple<char const (&) [21], long&&>, std::tuple<char const (&) [21], long&&> >(std::tuple<char const (&) [5], char const (&) [17]>&&, std::tuple<char const (&) [12], long&&>&&, std::tuple<char const (&) [21], long&&>&&, std::tuple<char const (&) [21], long&&>&&)
 [303] _GLOBAL__sub_I__ZN11MemResponseC2EP14GlobalCountersiiiiiixP10MemRequestP11HashRequest (memresponse.cpp) [122] GlobalCounters::generate_hash_req_id() [171] bsoncxx::v_noabi::document::value bsoncxx::v_noabi::builder::basic::make_document<std::tuple<char const (&) [5], char const (&) [17]>, std::tuple<char const (&) [12], long&&>, std::tuple<char const (&) [21], long&&>, std::tuple<char const (&) [21], long&&>, std::tuple<char const (&) [32], double&&>, std::tuple<char const (&) [27], long&&> >(std::tuple<char const (&) [5], char const (&) [17]>&&, std::tuple<char const (&) [12], long&&>&&, std::tuple<char const (&) [21], long&&>&&, std::tuple<char const (&) [21], long&&>&&, std::tuple<char const (&) [32], double&&>&&, std::tuple<char const (&) [27], long&&>&&)
 [304] _GLOBAL__sub_I__ZN11NeuraRouterC2Ev (neurarouter.cpp) [96] GlobalCounters::generate_mem_resp_id() [172] bsoncxx::v_noabi::document::value bsoncxx::v_noabi::builder::basic::make_document<std::tuple<char const (&) [5], char const (&) [17]>, std::tuple<char const (&) [12], long&&>, std::tuple<char const (&) [26], long&&>, std::tuple<char const (&) [21], long&&>, std::tuple<char const (&) [21], long&&> >(std::tuple<char const (&) [5], char const (&) [17]>&&, std::tuple<char const (&) [12], long&&>&&, std::tuple<char const (&) [26], long&&>&&, std::tuple<char const (&) [21], long&&>&&, std::tuple<char const (&) [21], long&&>&&)
 [305] _GLOBAL__sub_I__ZN12HashResponseC2Ev (hashresponse.cpp) [131] GlobalCounters::generate_hash_resp_id() [191] bsoncxx::v_noabi::document::value bsoncxx::v_noabi::builder::basic::make_document<std::tuple<char const (&) [5], char const (&) [17]>, std::tuple<char const (&) [3], long&&>, std::tuple<char const (&) [16], std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>, std::tuple<char const (&) [12], long&&>, std::tuple<char const (&) [12], long&&> >(std::tuple<char const (&) [5], char const (&) [17]>&&, std::tuple<char const (&) [3], long&&>&&, std::tuple<char const (&) [16], std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>&&, std::tuple<char const (&) [12], long&&>&&, std::tuple<char const (&) [12], long&&>&&)
 [306] _GLOBAL__sub_I__ZN14GlobalCountersC2EP8ArgParse (globalcounters.cpp) [185] GlobalCounters::add_edge_to_arch_graph(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, int) [220] bsoncxx::v_noabi::document::value bsoncxx::v_noabi::builder::basic::make_document<std::tuple<char const (&) [5], char const (&) [17]>, std::tuple<char const (&) [7], long&&>, std::tuple<char const (&) [7], long&&>, std::tuple<char const (&) [12], long&&>, std::tuple<char const (&) [12], long&&> >(std::tuple<char const (&) [5], char const (&) [17]>&&, std::tuple<char const (&) [7], long&&>&&, std::tuple<char const (&) [7], long&&>&&, std::tuple<char const (&) [12], long&&>&&, std::tuple<char const (&) [12], long&&>&&)
 [307] _GLOBAL__sub_I__ZN15NeuraDispatcherC2Ev (dispatcher.cpp) [337] GlobalCounters::cycles_to_time_printer() [365] bsoncxx::v_noabi::document::value bsoncxx::v_noabi::builder::basic::make_document<std::tuple<char const (&) [9], std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>, std::tuple<char const (&) [12], std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>, std::tuple<char const (&) [8], std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>, std::tuple<char const (&) [10], int&>, std::tuple<char const (&) [17], long&&>, std::tuple<char const (&) [11], std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&>, std::tuple<char const (&) [10], int&&> >(std::tuple<char const (&) [9], std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>&&, std::tuple<char const (&) [12], std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>&&, std::tuple<char const (&) [8], std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>&&, std::tuple<char const (&) [10], int&>&&, std::tuple<char const (&) [17], long&&>&&, std::tuple<char const (&) [11], std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&>&&, std::tuple<char const (&) [10], int&&>&&)
 [308] _GLOBAL__sub_I__ZN16MemoryControllerC2Ev (memorycontroller.cpp) [338] GlobalCounters::generate_dispatcher_id() [366] bsoncxx::v_noabi::document::value bsoncxx::v_noabi::builder::basic::make_document<std::tuple<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&> >(std::tuple<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>&&)
 [309] _GLOBAL__sub_I__ZN4ConnC2EP14GlobalCounters (conn.cpp) [339] GlobalCounters::get_dram_data_file_name[abi:cxx11]() [367] ArgParse::parse(int, char**)
 [310] _GLOBAL__sub_I__ZN5CacheC2EP14GlobalCountersi (cache.cpp) [266] GlobalCounters::get_program_data_folder[abi:cxx11]() [145] HashLine::accumulate_data(int)
 [311] _GLOBAL__sub_I__ZN5InstXC2Ev (instx.cpp) [340] GlobalCounters::set_dispatcher_id_array(int, int) [149] HashLine::HashLine(long long, int, long long)
 [312] _GLOBAL__sub_I__ZN5MongoC2ENSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE (mongo.cpp) [69] GlobalCounters::add_vertex_to_arch_graph(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int) [250] NeuraMem::sanity_check()
 [313] _GLOBAL__sub_I__ZN6WriterC2Ev (writer.cpp) [341] GlobalCounters::set_configurable_parameters(ArgParse*) [34] NeuraMem::send_mem_req(MemRequest*)
 [314] _GLOBAL__sub_I__ZN7HashPadC2Ev (hashpad.cpp) [108] GlobalCounters::tick() [17] NeuraMem::send_mem_resp(MemResponse*)
 [315] _GLOBAL__sub_I__ZN8ArgParseC2EiPPc (argparse.cpp) [85] GlobalCounters::get_cycle() [221] NeuraMem::get_in_port_ref(int)
 [316] _GLOBAL__sub_I__ZN8HashLineC2Exix (hashline.cpp) [178] GlobalCounters::is_router(int) [222] NeuraMem::get_vertex_name[abi:cxx11]()
 [317] _GLOBAL__sub_I__ZN8NeuraMemC2EP14GlobalCountersxxx (neuramem.cpp) [342] GlobalCounters::GlobalCounters(ArgParse*) [43] NeuraMem::eviction_routine(HashRequest*)
 [318] _GLOBAL__sub_I__ZN9CacheLineC2Eixx (cacheline.cpp) [68] GlobalCounters::~GlobalCounters() [14] NeuraMem::get_next_request()
 [319] _GLOBAL__sub_I__ZN9NeuraCoreC2EP14GlobalCountersiii (neuracore.cpp) [343] NeuraDispatcher::smart_stats() [223] NeuraMem::get_out_port_ref(int)
 [320] _GLOBAL__sub_I__ZN9NeuraTileC2EP14GlobalCountersiii (neuratile.cpp) [344] NeuraDispatcher::load_program() [157] NeuraMem::interval_metrics()
 [321] _GLOBAL__sub_I_main (main.cpp) [345] NeuraDispatcher::sanity_check() [251] NeuraMem::post_sim_metrics()
 [217] Conn* create_link<NeuraRouter*, NeuraRouter*>(GlobalCounters*, NeuraRouter*, int, NeuraRouter*, int) [52] NeuraDispatcher::send_hash_req(HashRequest*, int) [71] NeuraMem::custom_constructor(GlobalCounters*, long long, long long, long long)
 [238] Conn* create_link<NeuraDispatcher*, NeuraCore*>(GlobalCounters*, NeuraDispatcher*, int, NeuraCore*, int) [243] NeuraDispatcher::get_in_port_ref(int) [49] NeuraMem::generate_mem_response(MemRequest*, int)
 [265] Conn* create_link<MemoryController*, NeuraRouter*>(GlobalCounters*, MemoryController*, int, NeuraRouter*, int) [244] NeuraDispatcher::get_vertex_name[abi:cxx11]() [35] NeuraMem::reply_multiple_mem_reqs(MemResponse*)
 [285] Conn* create_link<Writer*, NeuraRouter*>(GlobalCounters*, Writer*, int, NeuraRouter*, int) [245] NeuraDispatcher::get_out_port_ref(int) [252] NeuraMem::create_arch_graph_distances()
 [286] Conn* create_link<Writer*, MemoryController*>(GlobalCounters*, Writer*, int, MemoryController*, int) [168] NeuraDispatcher::interval_metrics() [3] NeuraMem::tick()
 [218] Conn* create_link<NeuraMem*, NeuraRouter*>(GlobalCounters*, NeuraMem*, int, NeuraRouter*, int) [346] NeuraDispatcher::post_sim_metrics() [224] NeuraMem::get_uid()
 [219] Conn* create_link<NeuraCore*, NeuraRouter*>(GlobalCounters*, NeuraCore*, int, NeuraRouter*, int) [74] NeuraDispatcher::custom_constructor(GlobalCounters*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int) [253] NeuraMem::NeuraMem()
   [7] packet_routing(int, GlobalCounters*, std::vector<int, std::allocator<int> >*, std::map<int, int, std::less<int>, std::allocator<std::pair<int const, int> > >*) [347] NeuraDispatcher::set_dispatch_count(long long) [42] NeuraMem::~NeuraMem()
 [206] arch_distancing(GlobalCounters*, std::vector<int, std::allocator<int> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&) [348] NeuraDispatcher::create_arch_graph_distances() [137] CacheLine::CacheLine(int, long long, long long)
 [134] address_to_mc_id(GlobalCounters*, int) [246] NeuraDispatcher::insert_uid_to_port_map_entry(int, int) [254] NeuraCore::smart_stats()
 [322] neuraviz_greetings()   [19] NeuraDispatcher::tick() [32] NeuraCore::rf_responder()
 [323] get_hash_instx_count(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [247] NeuraDispatcher::get_uid() [255] NeuraCore::sanity_check()
 [324] get_date[abi:cxx11]() [349] NeuraDispatcher::NeuraDispatcher() [203] NeuraCore::get_in_port_ref(int)
  [91] MemRequest::get_address() [350] NeuraDispatcher::~NeuraDispatcher() [204] NeuraCore::get_vertex_name[abi:cxx11]()
 [106] MemRequest::get_payload() [351] MemoryController::smart_stats() [205] NeuraCore::get_out_port_ref(int)
 [109] MemRequest::set_payload(int) [352] MemoryController::sanity_check() [158] NeuraCore::interval_metrics()
  [86] MemRequest::get_is_write() [18] MemoryController::WriteCallBack(unsigned long) [256] NeuraCore::post_sim_metrics()
  [64] MemRequest::get_req_type() [26] MemoryController::load_dram_data() [16] NeuraCore::send_mem_request(MemRequest*)
 [100] MemRequest::get_operand_id() [260] MemoryController::get_in_port_ref(int) [9] NeuraCore::process_pipelines()
 [101] MemRequest::set_operand_id(int) [261] MemoryController::get_vertex_name[abi:cxx11]() [72] NeuraCore::custom_constructor(GlobalCounters*, int, int, int)
  [62] MemRequest::get_src_address() [262] MemoryController::get_out_port_ref(int) [12] NeuraCore::process_hash_request(HashRequest*)
 [102] MemRequest::get_src_hash_req() [169] MemoryController::interval_metrics() [257] NeuraCore::create_arch_graph_distances()
  [92] MemRequest::get_src_unit_uid() [353] MemoryController::post_sim_metrics() [8] NeuraCore::tick()
  [87] MemRequest::get_dest_unit_uid() [25] MemoryController::custom_constructor(GlobalCounters*, int) [202] NeuraCore::get_uid()
  [93] MemRequest::get_id()  [354] MemoryController::write_accessed_to_file() [258] NeuraCore::NeuraCore()
  [94] MemRequest::get_size() [29] MemoryController::generate_memory_response(MemRequest*) [259] NeuraCore::~NeuraCore()
  [88] MemRequest::MemRequest(GlobalCounters*, int, int, int, int, int, int, int, HashRequest*) [355] MemoryController::create_arch_graph_distances() [192] NeuraTile::connect_units(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int)
 [113] MemRequest::~MemRequest() [44] MemoryController::update_mem_req_map_and_add_transaction(MemRequest*) [173] NeuraTile::interval_metrics()
 [107] HashRequest::get_b_col_id() [30] MemoryController::tick() [58] NeuraTile::post_sim_metrics()
 [110] HashRequest::get_table_id() [263] MemoryController::get_uid() [20] NeuraTile::custom_constructor(GlobalCounters*, int, int, int)
  [82] HashRequest::is_all_ready() [356] MemoryController::MemoryController() [368] NeuraTile::set_sim_start_time()
 [118] HashRequest::get_mult_result() [61] MemoryController::~MemoryController() [174] NeuraTile::self_interval_metrics()
 [119] HashRequest::set_a_data_ready() [47] Conn::get_sim_end() [369] NeuraTile::self_post_sim_metrics()
 [120] HashRequest::set_b_data_ready() [186] Conn::smart_stats() [21] NeuraTile::create_unit_components()
 [140] HashRequest::get_dest_unit_uid() [187] Conn::sanity_check() [370] NeuraTile::generate_cgra_mesh_topology()
  [27] HashRequest::inc_reg_file_time() [60] Conn::return_routine(bool, bool) [371] NeuraTile::create_arch_graph_distances_for_all_units()
 [141] HashRequest::set_dest_unit_uid(int) [133] Conn::interval_metrics() [1] NeuraTile::tick()
 [121] HashRequest::set_b_col_id_ready() [56] Conn::post_sim_metrics() [270] NeuraTile::get_gcp()
  [28] HashRequest::is_ready_to_process() [10] Conn::update_max_buffer_sizes() [22] NeuraTile::NeuraTile(GlobalCounters*, int, int, int)
 [117] HashRequest::get_count() [188] Conn::measure_max_buffer_sizes() [38] NeuraTile::~NeuraTile()
  [51] HashRequest::HashRequest(GlobalCounters*, int, int, long long, long long, long long, long long, long long) [5] Conn::tick() [164] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > __gnu_cxx::__to_xstring<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char>(int (*)(char*, unsigned long, char const*, __va_list_tag*), unsigned long, char const*, ...) [clone .constprop.106] (string_conversions.h)
 [112] MemResponse::get_payload() [189] Conn::Conn(GlobalCounters*) [278] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > __gnu_cxx::__to_xstring<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char>(int (*)(char*, unsigned long, char const*, __va_list_tag*), unsigned long, char const*, ...) [clone .constprop.113] (string_conversions.h)
 [103] MemResponse::get_operand_id() [190] Conn::~Conn() [225] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > __gnu_cxx::__to_xstring<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char>(int (*)(char*, unsigned long, char const*, __va_list_tag*), unsigned long, char const*, ...) [clone .constprop.120] (string_conversions.h)
 [104] MemResponse::set_operand_id(int) [31] Cache::hit_routine(MemRequest*) [198] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > __gnu_cxx::__to_xstring<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char>(int (*)(char*, unsigned long, char const*, __va_list_tag*), unsigned long, char const*, ...) [clone .constprop.130] (string_conversions.h)
 [111] MemResponse::get_src_address() [66] Cache::miss_routine(MemRequest*) [226] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > __gnu_cxx::__to_xstring<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char>(int (*)(char*, unsigned long, char const*, __va_list_tag*), unsigned long, char const*, ...) [clone .constprop.172] (string_conversions.h)
  [95] MemResponse::get_dest_unit_uid() [136] Cache::get_mem_req_list[abi:cxx11](long long) [271] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > __gnu_cxx::__to_xstring<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char>(int (*)(char*, unsigned long, char const*, __va_list_tag*), unsigned long, char const*, ...) [clone .constprop.242] (string_conversions.h)
  [63] MemResponse::MemResponse(GlobalCounters*, int, int, int, int, int, int, long long, MemRequest*, HashRequest*) [11] Cache::is_data_in_cache(long long) [279] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > __gnu_cxx::__to_xstring<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char>(int (*)(char*, unsigned long, char const*, __va_list_tag*), unsigned long, char const*, ...) [clone .constprop.395] (string_conversions.h)
  [65] MemResponse::~MemResponse() [248] Cache::custom_constructor(GlobalCounters*, int) [193] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > __gnu_cxx::__to_xstring<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char>(int (*)(char*, unsigned long, char const*, __va_list_tag*), unsigned long, char const*, ...) [clone .constprop.58] (string_conversions.h)
 [227] NeuraRouter::smart_stats() [40] Cache::update_cache_table(MemResponse*) [280] boost::any::holder<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::type() const
 [228] NeuraRouter::sanity_check() [83] Cache::is_request_table_empty() [297] boost::any::holder<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::clone() const
  [15] NeuraRouter::get_dest_port(int) [67] Cache::insert_in_request_table(MemRequest*) [283] boost::any::holder<int>::type() const
 [179] NeuraRouter::get_in_port_ref(int) [53] Cache::remove_from_request_table(long long) [284] boost::any::holder<int>::clone() const
 [180] NeuraRouter::get_vertex_name[abi:cxx11]() [249] Cache::Cache() [159] boost::xpressive::detail::xpression_adaptor<boost::xpressive::detail::static_xpression<boost::xpressive::detail::alternate_matcher<boost::xpressive::detail::alternates_list<boost::xpressive::detail::static_xpression<boost::xpressive::detail::alternate_matcher<boost::xpressive::detail::alternates_list<boost::xpressive::detail::static_xpression<boost::xpressive::detail::posix_charset_matcher<boost::xpressive::cpp_regex_traits<char> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::alternate_end_matcher, boost::xpressive::detail::no_next> >, boost::xpressive::detail::alternates_list<boost::xpressive::detail::static_xpression<boost::xpressive::detail::literal_matcher<boost::xpressive::cpp_regex_traits<char>, mpl_::bool_<false>, mpl_::bool_<false> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::alternate_end_matcher, boost::xpressive::detail::no_next> >, boost::fusion::nil_> >, boost::xpressive::cpp_regex_traits<char> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::simple_repeat_matcher<boost::xpressive::detail::static_xpression<boost::xpressive::detail::posix_charset_matcher<boost::xpressive::cpp_regex_traits<char> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::true_matcher, boost::xpressive::detail::no_next> >, mpl_::bool_<true> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::alternate_end_matcher, boost::xpressive::detail::no_next> > >, boost::xpressive::detail::alternates_list<boost::xpressive::detail::static_xpression<boost::xpressive::detail::simple_repeat_matcher<boost::xpressive::detail::static_xpression<boost::xpressive::detail::literal_matcher<boost::xpressive::cpp_regex_traits<char>, mpl_::bool_<false>, mpl_::bool_<false> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::true_matcher, boost::xpressive::detail::no_next> >, mpl_::bool_<true> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::alternate_matcher<boost::xpressive::detail::alternates_list<boost::xpressive::detail::static_xpression<boost::xpressive::detail::literal_matcher<boost::xpressive::cpp_regex_traits<char>, mpl_::bool_<false>, mpl_::bool_<false> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::simple_repeat_matcher<boost::xpressive::detail::static_xpression<boost::xpressive::detail::posix_charset_matcher<boost::xpressive::cpp_regex_traits<char> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::true_matcher, boost::xpressive::detail::no_next> >, mpl_::bool_<true> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::alternate_end_matcher, boost::xpressive::detail::no_next> > >, boost::xpressive::detail::alternates_list<boost::xpressive::detail::static_xpression<boost::xpressive::detail::simple_repeat_matcher<boost::xpressive::detail::static_xpression<boost::xpressive::detail::posix_charset_matcher<boost::xpressive::cpp_regex_traits<char> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::true_matcher, boost::xpressive::detail::no_next> >, mpl_::bool_<true> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::optional_matcher<boost::xpressive::detail::static_xpression<boost::xpressive::detail::literal_matcher<boost::xpressive::cpp_regex_traits<char>, mpl_::bool_<false>, mpl_::bool_<false> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::simple_repeat_matcher<boost::xpressive::detail::static_xpression<boost::xpressive::detail::posix_charset_matcher<boost::xpressive::cpp_regex_traits<char> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::true_matcher, boost::xpressive::detail::no_next> >, mpl_::bool_<true> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::alternate_end_matcher, boost::xpressive::detail::no_next> > >, mpl_::bool_<true> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::alternate_end_matcher, boost::xpressive::detail::no_next> > >, boost::fusion::nil_> >, boost::xpressive::cpp_regex_traits<char> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::alternate_end_matcher, boost::xpressive::detail::no_next> > >, boost::fusion::nil_> >, boost::xpressive::cpp_regex_traits<char> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::end_matcher, boost::xpressive::detail::no_next> >, boost::xpressive::detail::matchable_ex<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::match(boost::xpressive::detail::match_state<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&) const
 [181] NeuraRouter::get_out_port_ref(int) [46] Cache::~Cache() [268] std::_Deque_base<InstX*, std::allocator<InstX*> >::_M_initialize_map(unsigned long) [clone .constprop.110] (stl_deque.h)
 [151] NeuraRouter::interval_metrics() [37] InstX::get_type() [195] std::_Deque_base<InstX*, std::allocator<InstX*> >::_M_initialize_map(unsigned long) [clone .constprop.119] (stl_deque.h)
 [229] NeuraRouter::post_sim_metrics() [84] InstX::InstX() [163] std::_Deque_base<InstX*, std::allocator<InstX*> >::_M_initialize_map(unsigned long) [clone .constprop.129] (stl_deque.h)
  [70] NeuraRouter::custom_constructor(GlobalCounters*, long long, long long) [90] InstX::~InstX() [199] std::_Deque_base<InstX*, std::allocator<InstX*> >::_M_initialize_map(unsigned long) [clone .constprop.171] (stl_deque.h)
 [230] NeuraRouter::create_routing_matrix() [357] Mongo::sanity_check() [237] std::_Deque_base<InstX*, std::allocator<InstX*> >::_M_initialize_map(unsigned long) [clone .constprop.238] (stl_deque.h)
 [231] NeuraRouter::create_arch_graph_distances() [358] Mongo::remove_document(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [236] std::_Deque_base<InstX*, std::allocator<InstX*> >::_M_initialize_map(unsigned long) [clone .constprop.97] (stl_deque.h)
   [6] NeuraRouter::tick()   [162] Mongo::get_component_collection(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [298] std::_Function_base::_Base_manager<std::_Bind<void (MemoryController::*(MemoryController*, std::_Placeholder<1>))(unsigned long)> >::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation)
 [182] NeuraRouter::get_uid() [359] Mongo::drop()        [212] boost::detail::adj_list_gen<boost::adjacency_list<boost::vecS, boost::vecS, boost::directedS, boost::property<boost::vertex_name_t, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, boost::no_property>, boost::property<boost::edge_weight_t, int, boost::no_property>, boost::no_property, boost::listS>, boost::vecS, boost::vecS, boost::directedS, boost::property<boost::vertex_name_t, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, boost::no_property>, boost::property<boost::edge_weight_t, int, boost::no_property>, boost::no_property, boost::listS>::config::stored_vertex* std::__uninitialized_default_n_1<false>::__uninit_default_n<boost::detail::adj_list_gen<boost::adjacency_list<boost::vecS, boost::vecS, boost::directedS, boost::property<boost::vertex_name_t, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, boost::no_property>, boost::property<boost::edge_weight_t, int, boost::no_property>, boost::no_property, boost::listS>, boost::vecS, boost::vecS, boost::directedS, boost::property<boost::vertex_name_t, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, boost::no_property>, boost::property<boost::edge_weight_t, int, boost::no_property>, boost::no_property, boost::listS>::config::stored_vertex*, unsigned long>(boost::detail::adj_list_gen<boost::adjacency_list<boost::vecS, boost::vecS, boost::directedS, boost::property<boost::vertex_name_t, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, boost::no_property>, boost::property<boost::edge_weight_t, int, boost::no_property>, boost::no_property, boost::listS>, boost::vecS, boost::vecS, boost::directedS, boost::property<boost::vertex_name_t, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, boost::no_property>, boost::property<boost::edge_weight_t, int, boost::no_property>, boost::no_property, boost::listS>::config::stored_vertex*, unsigned long)
 [232] NeuraRouter::NeuraRouter() [282] Mongo::Mongo(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [176] std::map<int, int, std::less<int>, std::allocator<std::pair<int const, int> > >::operator[](int&&)
 [233] NeuraRouter::~NeuraRouter() [360] Mongo::~Mongo()  [50] void std::deque<InstX*, std::allocator<InstX*> >::emplace_back<InstX*>(InstX*&&)
